tariff_from,arpu_segment,tariff_to,n_obs,reliability,source,pct_mean,level,level_sd,contrast,contrast_sd,pct_hat,pct_sd,pct_std,pct_std_raw,conversion_raw,conversion,q_raw,q_se_raw,q_hier,q_se_hier,q_level,q_contrast,prior_q,prior_se
tariff_10,HIGH,tariff_11,134,high,history,-0.05780110432062552,-0.1515776547870784,0.017209741589629235,0.1004116320062929,0.05445452830894722,-0.05116602278078551,0.05710928872724426,0.46260141270354305,0.46274158876238164,0.19822485207100593,0.19700040160827959,-0.011457615353496774,0.007973405261792084,-0.010079727036513128,0.01127731176036066,-0.02986085886789561,0.01978113183138248,-0.011457615353496774,0.007973405261792084
tariff_10,HIGH,tariff_12,91,high,history,-0.06670828714094876,-0.1515776547870784,0.017209741589629235,0.09208281387419628,0.06266738081266048,-0.059494840912882124,0.06498750513368566,0.4552214276402052,0.4550185990892842,0.1346153846153846,0.13406099829662696,-0.008979961730512333,0.00648044698901631,-0.007975937766279983,0.008746548940595702,-0.020320651720217228,0.012344713953937245,-0.008979961730512333,0.00648044698901631
tariff_10,HIGH,tariff_13,33,high,history,-0.3488036306105409,-0.1515776547870784,0.017209741589629235,-0.21447545668085521,0.07443905831577124,-0.3660531114679336,0.0764025432071512,0.3705333178775106,0.354751849294938,0.04881656804733728,0.04918316568880436,-0.017027396168857768,0.004176716869250643,-0.01800365083222975,0.004820944002866375,-0.007455068910113267,-0.010548581922116485,-0.017027396168857768,0.004176716869250643
tariff_10,HIGH,tariff_4,77,high,history,-0.3452035415120567,-0.1515776547870784,0.017209741589629235,-0.17727723197651202,0.05731128490694703,-0.3288548867635904,0.05983944003136283,0.411192017181171,0.4078609169166707,0.11390532544378698,0.11409796736091923,-0.03932052174027865,0.006769196995876314,-0.037521674136430934,0.007907415123545682,-0.017294702308540754,-0.020226971827890176,-0.03932052174027865,0.006769196995876314
tariff_10,HIGH,tariff_8,324,high,history,-0.1336522200628443,-0.1515776547870784,0.017209741589629235,0.021284277140814045,0.030242764834816194,-0.13029337764626436,0.034796551990618395,0.3824851275689404,0.3811826532968086,0.47928994082840237,0.47784263154319795,-0.06405816464550526,0.010469665889446068,-0.06225973044714265,0.016811659368446023,-0.07243026544660396,0.010170534999461316,-0.06405816464550526,0.010469665889446068
tariff_10,LOW,tariff_1,1,low,history,-0.8635379061371841,0.5899410909716581,0.19003921663088028,-0.6979190773270729,0.16182360655081324,-0.10797798635541478,0.24960325217190388,1.6133984884676407,0.9085019492746752,0.016666666666666666,0.02660098522167488,-0.014392298435619734,0.03044267884378891,-0.0028723208193066002,0.006952523900023205,0.015693014242595834,-0.018565335061902433,-0.014392298435619734,0.03044267884378891
tariff_10,LOW,tariff_11,11,medium,history,-0.012058119724218259,0.5899410909716581,0.19003921663088028,-0.1347680259496586,0.17263600389719033,0.45517306502199956,0.25674519216388325,1.5822295653286556,1.5664125429800813,0.18333333333333332,0.16397584617829333,-0.0022106552827733474,0.08658880631373642,0.0746373884945497,0.04660945919345005,0.09673608958742316,-0.02209870109287346,-0.0022106552827733474,0.08658880631373642
tariff_10,LOW,tariff_12,4,low,history,-0.6067943379547781,0.5899410909716581,0.19003921663088028,-0.20905906262640173,0.17590554809345538,0.3808820283452564,0.2589549491856404,1.3633874048175647,0.7864113240904438,0.06666666666666667,0.06286349912601302,-0.04045295586365187,0.03269548923458647,0.023943577055996094,0.01963087844243246,0.037085761256696,-0.013142184200699908,-0.04045295586365187,0.03269548923458647
tariff_10,LOW,tariff_13,2,low,history,1.9904472849666335,0.5899410909716581,0.19003921663088028,0.29857649229135547,0.16079207347679816,0.8885175832630137,0.24893572413506002,1.583964792422842,1.4277231415307672,0.03333333333333333,0.046289528047036385,0.06634824283222111,0.05709743661927499,0.04112905959073826,0.024973177552314377,0.027308094676631815,0.013820964914106441,0.06634824283222111,0.05709743661927499
tariff_10,LOW,tariff_21,2,low,history,1.0,0.5899410909716581,0.19003921663088028,-0.22212059393664468,0.2046748210551395,0.36782049703501346,0.2792967708936715,1.871508901615144,2.8284271247461903,0.03333333333333333,0.035086604163356114,0.03333333333333333,0.07057961094736553,0.012905572182636419,0.01267059871878362,0.020699029538621027,-0.00779345735598461,0.03333333333333333,0.07057961094736553
tariff_10,LOW,tariff_4,13,medium,history,0.42446610821914493,0.5899410909716581,0.19003921663088028,-0.026135202218000635,0.1591239162104875,0.5638058887536576,0.24786150279509095,1.4588530257377763,1.3893947467939702,0.21666666666666667,0.20295566502463055,0.09196765678081474,0.08649048939232314,0.11442759909680145,0.05705108183033638,0.11973188644350895,-0.005304287346707518,0.09196765678081474,0.08649048939232314
tariff_10,LOW,tariff_8,19,medium,history,0.17908349923250735,0.5899410909716581,0.19003921663088028,0.05324019864683772,0.15018196635541542,0.6431812896184959,0.24221793260627456,1.6959634768540406,1.7181942269587231,0.31666666666666665,0.29947560781821075,0.05670977475696066,0.12528636510300237,0.1926171076457997,0.08052426516555734,0.17667296679567568,0.01594414085012401,0.05670977475696066,0.12528636510300237
tariff_10,LOW,tariff_9,8,medium,history,1.9405619610452443,0.5899410909716581,0.19003921663088028,0.3622733799452514,0.15945348450829663,0.9522144709169096,0.2480732101205534,1.692631243695855,1.7470273901146722,0.13333333333333333,0.1474972191323693,0.25874159480603254,0.11846969917189683,0.1404489864778445,0.05426448000257984,0.08701467037023566,0.05343431610760882,0.25874159480603254,0.11846969917189683
tariff_10,MID,tariff_1,12,medium,history,-0.7416633204835663,0.17636127229143322,0.04836054292818825,-0.7065994038483988,0.1299366162664049,-0.5302381315569655,0.13864438812686253,0.5601465700283387,0.2641410208910747,0.0332409972299169,0.03416691624238794,-0.024653628381725197,0.007442509255690794,-0.01811660182942712,0.006883331343883395,0.006025720818782373,-0.024142322648209494,-0.024653628381725197,0.007442509255690794
tariff_10,MID,tariff_11,86,high,history,0.41415618583543296,0.17636127229143322,0.04836054292818825,0.20658464653530223,0.10009413421389135,0.38294591882673545,0.11116464283367096,0.9791054455556758,0.9823472550386593,0.23822714681440443,0.23352384280057234,0.09866324648711146,0.026889443012044434,0.0894270025492153,0.02728481408933481,0.041184562026693586,0.04824244052252172,0.09866324648711146,0.026889443012044434
tariff_10,MID,tariff_12,30,high,history,0.30191127470411855,0.17636127229143322,0.04836054292818825,0.05053739292103369,0.12871404154740765,0.2268986652124669,0.13749926037538138,0.8972647128627257,0.8928857361679325,0.08310249307479224,0.08183171941033576,0.02508957961530071,0.014239578673167304,0.018567507906246304,0.011704759061179201,0.014431946149002386,0.004135561757243917,0.02508957961530071,0.014239578673167304
tariff_10,MID,tariff_13,31,high,history,-0.17791055247618343,0.17636127229143322,0.04836054292818825,-0.2827719158709218,0.10973890411600004,-0.1064106435794886,0.11992234649509569,0.736671678696937,0.7009809570940493,0.08587257617728532,0.08807111244218162,-0.015277637470253978,0.011125103742446374,-0.009371703755734052,0.010676800450864641,0.015532333442425024,-0.024904037198159076,-0.015277637470253978,0.011125103742446374
tariff_10,MID,tariff_21,1,low,history,-0.21767599324321926,0.17636127229143322,0.04836054292818825,-0.1864361606029912,0.1997096852599479,-0.010074888311557978,0.20548163056326127,0.9222528515045134,0.9085019492746752,0.002770083102493075,0.002920035938903863,-0.0006029805907014384,0.0026247204776576284,-2.9419035950191758e-05,0.0006006753911973674,0.000514981253321795,-0.0005444002892719868,-0.0006029805907014384,0.0026247204776576284
tariff_10,MID,tariff_4,60,high,history,0.006431126255594927,0.17636127229143322,0.04836054292818825,-0.09394679120436258,0.09821751450100026,0.08241448108707064,0.1094779533379362,0.8480370980667085,0.8414468094017713,0.16620498614958448,0.1652108082925693,0.0010688852502373839,0.018055339846778953,0.013615763035407605,0.018156419740078037,0.029136788346773586,-0.015521025311365982,0.0010688852502373839,0.018055339846778953
tariff_10,MID,tariff_8,138,high,history,0.21811502574878772,0.17636127229143322,0.04836054292818825,0.07173628840369402,0.07247972765495427,0.24809756069512723,0.08713238796937382,0.7801875334125525,0.7745099500097126,0.38227146814404434,0.3815264051113108,0.08337915111726511,0.02581339869865328,0.09465577044889713,0.033825446930566376,0.06728648221820754,0.02736928823068959,0.08337915111726511,0.02581339869865328
tariff_10,MID,tariff_9,3,low,history,0.2256381741252158,0.17636127229143322,0.04836054292818825,0.1540902662869761,0.14959560622695503,0.33045153857840937,0.15721827983640874,0.8908921191546987,0.8071771073508649,0.008310249307479225,0.009542111743369604,0.0018751094802649513,0.00402003209391493,0.0031532055068835938,0.002241624713400403,0.0016828589674076893,0.0014703465394759042,0.0018751094802649513,0.00402003209391493
tariff_11,HIGH,tariff_1,5,low,history,-0.30233830540138784,-0.11359005996866602,0.01958349407008923,-0.3777404007387142,0.12274353274483302,-0.4913304607073802,0.12429596964775293,0.39657090476937096,0.30110943266833345,0.01006036217303823,0.010593603150107943,-0.0030416328511206022,0.0019149377568190551,-0.00520495991629369,0.0025912630322882887,-0.0012033280171050106,-0.0040016318991886795,-0.0030416328511206022,0.0019149377568190551
tariff_11,HIGH,tariff_10,110,high,history,-0.05068882867867515,-0.11359005996866602,0.01958349407008923,0.06356366832798856,0.05077024134696704,-0.05002639164067746,0.05441627189014791,0.4273554355266928,0.42585451496056903,0.22132796780684105,0.2203219616613732,-0.011218855441960295,0.00903615503030284,-0.011021912741114179,0.012024341184359638,-0.025026384837529517,0.014004472096415336,-0.011218855441960295,0.00903615503030284
tariff_11,HIGH,tariff_12,107,high,history,0.07746405220237242,-0.11359005996866602,0.01958349407008923,0.18147365939170373,0.06039440801471088,0.06788359942303772,0.06349013907246222,0.5243078618115226,0.5271945211196498,0.2152917505030181,0.21295038428301005,0.01667737139970593,0.01106507848198537,0.014455838583649802,0.01357635839679945,-0.024189046921057583,0.038644885504707384,0.01667737139970593,0.01106507848198537
tariff_11,HIGH,tariff_13,20,high,history,-0.4978903383600916,-0.11359005996866602,0.01958349407008923,-0.3483790191770016,0.0868565518597626,-0.4619690791456676,0.08903692403133011,0.35704578965694433,0.32499489235363194,0.04024144869215292,0.04090661077420077,-0.02003582850543628,0.0052740930216198766,-0.018897589310327773,0.0054541600789849605,-0.004646584370956345,-0.014251004939371429,-0.02003582850543628,0.0052740930216198766
tariff_11,HIGH,tariff_4,42,high,history,-0.2804847658118418,-0.11359005996866602,0.01958349407008923,-0.15338363017864193,0.0697348924509071,-0.26697369014730793,0.0724325097254872,0.5763357943718334,0.5890618175642243,0.08450704225352113,0.08534754558104653,-0.02370293795593029,0.008440811269313698,-0.022785549188787557,0.0070120626837121055,-0.009694632820729531,-0.013090916368058026,-0.02370293795593029,0.008440811269313698
tariff_11,HIGH,tariff_8,213,high,history,-0.16091178588169544,-0.11359005996866602,0.01958349407008923,-0.047653727489357894,0.03501416804151452,-0.16124378745802392,0.040118639104942684,0.42407171775405655,0.4232168003982429,0.42857142857142855,0.4276135014568714,-0.06896219394929805,0.012930982906651078,-0.06895002054309317,0.017516570230026098,-0.04857264327389727,-0.020377377269195893,-0.06896219394929805,0.012930982906651078
tariff_11,LOW,tariff_10,14,medium,history,-0.5083402624052928,0.5368385277268749,0.18011494346771847,-0.21922701590815571,0.16064948699499423,0.31761151181871916,0.24134964373732612,1.2487425372261296,1.0760743906245798,0.2028985507246377,0.1907323186099886,-0.10314150251701594,0.06332986614262195,0.0605787800664081,0.048100805759492354,0.1023924571125195,-0.04181367704611139,-0.10314150251701594,0.06332986614262195
tariff_11,LOW,tariff_12,20,high,history,0.1298900157224021,0.5368385277268749,0.18011494346771847,-0.19521098829275255,0.17043076829814574,0.3416275394341224,0.24796781977320295,1.5243858865409134,1.50008390174288,0.2898550724637681,0.2582334802382394,0.03764927991953684,0.09748427375241182,0.08821966845329979,0.06617964583740622,0.13862968134088346,-0.0504100128875837,0.03764927991953684,0.09748427375241182
tariff_11,LOW,tariff_13,4,low,history,0.11279707033754516,0.5368385277268749,0.18011494346771847,0.2641977905267856,0.15995704439312053,0.8010363182536605,0.24088928766419265,1.738612640284785,1.929327852795364,0.057971014492753624,0.06633249320623477,0.0065389605992779804,0.05601250773279412,0.05313473613850825,0.027423822681723685,0.035609837993288006,0.017524898145220243,0.0065389605992779804,0.05601250773279412
tariff_11,LOW,tariff_21,1,low,history,3.0,0.5368385277268749,0.18011494346771847,-0.2128224998257649,0.2050088370478701,0.32401602790111,0.27289194954798424,1.6133984884676407,0.9085019492746752,0.014492753623188406,0.018431168246011743,0.043478260869565216,0.04908877696093551,0.0059719939246497935,0.007002858020868415,0.009894561225475272,-0.0039225673008254774,0.043478260869565216,0.04908877696093551
tariff_11,LOW,tariff_4,10,medium,history,0.07765068641937267,0.5368385277268749,0.18011494346771847,-0.046428123836721624,0.16024152587077498,0.4904104038901533,0.2410782849486317,1.674107558314402,1.706902074335171,0.14492753623188406,0.14185945002182454,0.011253722669474301,0.07829669686072763,0.06956935018083799,0.03918619673973637,0.07615561829386047,-0.006586268113022492,0.011253722669474301,0.07829669686072763
tariff_11,LOW,tariff_8,16,medium,history,1.2216609392800275,0.5368385277268749,0.18011494346771847,0.17429416121187521,0.1512754518860939,0.7111326889387501,0.2352140625126851,1.760835943209761,1.8073109115486066,0.2318840579710145,0.22738344996550316,0.2832836960649339,0.12177710319231774,0.161699804194138,0.0630163084684742,0.12206819650893824,0.03963160768519977,0.2832836960649339,0.12177710319231774
tariff_11,LOW,tariff_9,4,low,history,2.0895756457564576,0.5368385277268749,0.18011494346771847,0.33579956707399833,0.16105536066886897,0.8726380948008732,0.2416199951588421,1.6941717545214237,1.8208487084870848,0.057971014492753624,0.08006082707931457,0.12113482004385262,0.07900183864520058,0.06986412761067522,0.032791242718337915,0.042979736537855154,0.026884391072820073,0.12113482004385262,0.07900183864520058
tariff_11,MID,tariff_1,6,medium,history,-0.2573736656609223,0.19151277535871486,0.05693276662990853,-0.626538557909577,0.13662726321302762,-0.43502578255086216,0.14801469173435977,0.7667226183555342,0.5702427771464768,0.023809523809523808,0.025480633305060785,-0.006127944420498149,0.006069022688156716,-0.01108473244342563,0.005665000602658931,0.004879866802149894,-0.015964599245575525,-0.006127944420498149,0.006069022688156716
tariff_11,MID,tariff_10,29,high,history,0.24602805434040528,0.19151277535871486,0.05693276662990853,0.11054433065865138,0.11578604827143618,0.30205710601736624,0.12902615583846158,1.04879967965514,1.0698233120963558,0.11507936507936507,0.11522830081990389,0.02831275228520537,0.023390658763786747,0.03480552707695868,0.016012797673383854,0.02206769168988867,0.012737835387070006,0.02831275228520537,0.023390658763786747
tariff_11,MID,tariff_12,62,high,history,0.1045609120891264,0.19151277535871486,0.05693276662990853,-0.04786203287553538,0.11464237399941277,0.1436507424831795,0.12800083527991862,0.9838349107684844,0.9887125514920232,0.24603174603174602,0.2380136179436434,0.02572530376795967,0.031023354024124216,0.03419083293871219,0.030698595261888197,0.045582648545555965,-0.011391815606843778,0.02572530376795967,0.031023354024124216
tariff_11,MID,tariff_13,7,medium,history,-0.16974567912714367,0.19151277535871486,0.05693276662990853,-0.25347044121853857,0.13145165824843352,-0.06195766585982371,0.1432511025172183,0.708511035730038,0.4599121573233185,0.027777777777777776,0.03310833097728772,-0.0047151577535317684,0.0051384320944668094,-0.002051314907867243,0.004791810578146093,0.006340668352955284,-0.008391983260822527,-0.0047151577535317684,0.0051384320944668094
tariff_11,MID,tariff_4,42,high,history,0.21633905010854612,0.19151277535871486,0.05693276662990853,0.015456768883075966,0.10647847870614748,0.20696954424179081,0.12074355611671841,0.9975487501248008,1.0063458383111663,0.16666666666666666,0.1652412590707756,0.03605650835142435,0.026374065595939595,0.03419990807981811,0.02050711029325286,0.03164581212841265,0.0025540959514054585,0.03605650835142435,0.026374065595939595
tariff_11,MID,tariff_8,103,high,history,0.23461677594404895,0.19151277535871486,0.05693276662990853,0.07895382464591108,0.07973813497850384,0.27046660000462597,0.09797708959744478,0.8309940443934889,0.8262614615142032,0.4087301587301587,0.40666525303929885,0.09589495207236921,0.03406029160574611,0.10998936832956005,0.040677363191588024,0.07788159125151017,0.03210777707804986,0.09589495207236921,0.03406029160574611
tariff_11,MID,tariff_9,3,low,history,0.7078545466743575,0.19151277535871486,0.05693276662990853,0.18361240381596391,0.14959560622695503,0.3751251791746788,0.16006306669105716,0.9435871115513558,0.994923325955268,0.011904761904761904,0.013511921590801997,0.0084268398413614,0.00837564515312059,0.005068662007743811,0.0034364859399683392,0.002587705604283832,0.002480956403459978,0.0084268398413614,0.00837564515312059
tariff_12,HIGH,tariff_1,5,low,history,-0.6880092852211679,-0.07880565085195344,0.022137898107944337,-0.5124907699800255,0.12274353274483302,-0.591296420831979,0.12472394061814925,0.4245267416481319,0.3772458775621089,0.0136986301369863,0.01432255145894594,-0.009424784729057094,0.00478153579975791,-0.008468873414856573,0.004039613147229364,-0.00112869798958283,-0.0073401754252737424,-0.009424784729057094,0.00478153579975791
tariff_12,HIGH,tariff_10,85,high,history,-0.008897305954286451,-0.07880565085195344,0.022137898107944337,0.06046091875890079,0.05504970619812432,-0.01834473209305265,0.059334279174331706,0.46821641509119377,0.46876762989445414,0.2328767123287671,0.2312086254995099,-0.0020719753592173926,0.011842249701561882,-0.004241460292391451,0.01372439430223776,-0.018220546215074438,0.013979085922682986,-0.0020719753592173926,0.011842249701561882
tariff_12,HIGH,tariff_11,82,high,history,0.051374488617554934,-0.07880565085195344,0.022137898107944337,0.11759413323003542,0.06145492520207482,0.03878848237808198,0.06532070394775562,0.5247955864356161,0.5285963975043299,0.22465753424657534,0.2217127346754128,0.011541665935998643,0.013162028347668013,0.008599900501953615,0.014506250699726025,-0.017472216358262373,0.026072116860215988,0.011541665935998643,0.013162028347668013
tariff_12,HIGH,tariff_13,9,medium,history,-0.36254199018546546,-0.07880565085195344,0.022137898107944337,-0.2869127094935645,0.10615551797110231,-0.36571836034551797,0.10843929420809945,0.41821821832222517,0.3906781659750482,0.024657534246575342,0.025972404433386113,-0.008939391538819695,0.004355584499147568,-0.00949858516360863,0.004114749900752205,-0.0020467722355631537,-0.007451812928045477,-0.008939391538819695,0.004355584499147568
tariff_12,HIGH,tariff_4,15,medium,history,-0.2628284985630031,-0.07880565085195344,0.022137898107944337,-0.15254087652141063,0.09476392502847714,-0.23134652737336409,0.09731540484137421,0.35393758140208026,0.30792109822245683,0.0410958904109589,0.04338988162557491,-0.010801171173822045,0.004258340310656117,-0.010038098437218094,0.004872147970157194,-0.003419367861892646,-0.006618730575325446,-0.010801171173822045,0.004258340310656117
tariff_12,HIGH,tariff_8,168,high,history,-0.09479833640100437,-0.07880565085195344,0.022137898107944337,-0.028468088492866604,0.038238867953743,-0.10727373934482004,0.04418481136116254,0.4054841221882115,0.4037773696981612,0.4602739726027397,0.45813345396969013,-0.04363320689142119,0.014550224937559373,-0.04914568872628665,0.020429345471824355,-0.036103505017134885,-0.013042183709151767,-0.04363320689142119,0.014550224937559373
