tariff_from,arpu_segment,tariff_to,n_customers,fit_label,fit,fit_current,data_cover,min_cover,dprice,pct_rule,conv_rule,q_rule,analog_tariff,pct_analog,q_analog,q,n_obs,pct_std
tariff_1,LOW,tariff_19,40,подходит,1.0,0.75,1.0,1.0,1.164021164021164,1.371062159509311,0.09221311475409837,0.12642991224983402,tariff_8,1.5797935423261233,0.47047729956341394,0.06321495612491701,0,0.6677056800217809
tariff_1,LOW,tariff_2,40,подходит,0.837,0.75,0.975,0.7,0.5291005291005291,1.177355935741514,0.07722848360655737,0.09092541358249653,tariff_4,1.7916230716095582,0.26477188250387557,0.04546270679124827,0,0.882941786964611
tariff_1,LOW,tariff_20,40,подходит,1.0,0.75,1.0,1.0,1.1058201058201058,1.3533057556639296,0.09221311475409837,0.12479253894441975,tariff_8,1.562037138480742,0.46518927634562574,0.06239626947220987,0,0.6677056800217809
tariff_1,LOW,tariff_3,40,подходит,1.0,0.75,1.0,1.0,0.9470899470899471,1.3048791997219804,0.09221311475409837,0.12032697538419902,tariff_8,1.5136105825387927,0.4507673948425669,0.06016348769209951,0,0.6677056800217809
tariff_1,LOW,tariff_5,40,подходит,1.0,0.75,1.0,1.0,1.0,1.3210213850359636,0.09221311475409837,0.12181549657093926,tariff_8,1.5297527678527758,0.45557468867691986,0.06090774828546963,0,0.6677056800217809
tariff_1,LOW,tariff_6,40,подходит,1.0,0.75,1.0,1.0,1.0,1.3210213850359636,0.09221311475409837,0.12181549657093926,tariff_8,1.5297527678527758,0.45557468867691986,0.06090774828546963,0,0.6677056800217809
tariff_1,LOW,tariff_7,40,подходит,1.0,0.75,1.0,1.0,1.0,1.3210213850359636,0.09221311475409837,0.12181549657093926,tariff_8,1.5297527678527758,0.45557468867691986,0.06090774828546963,0,0.6677056800217809
tariff_1,MID,tariff_14,32,подходит,0.969,0.25,0.969,0.969,1.2486772486772486,0.7061901141022476,0.0893314549180328,0.06308499034148538,tariff_8,0.8611520513074117,0.34166020599853675,0.03154249517074269,0,0.27773434448888273
tariff_1,MID,tariff_15,32,частично,0.641,0.25,0.375,0.906,0.5767195767195766,0.44712834081120667,0.05907402663934427,0.026413671516287027,tariff_13,0.3733138939310934,0.07797465225651691,0.013206835758143513,0,0.2420159843781176
tariff_1,MID,tariff_16,32,подходит,1.0,0.25,1.0,1.0,0.7354497354497355,0.5083240352894054,0.09221311475409837,0.04687414259840829,tariff_9,1.0237285981079804,0.0870173209201866,0.023437071299204144,0,0.5645927979530899
tariff_1,MID,tariff_17,32,подходит,0.953,0.25,1.0,0.906,0.8412698412698413,0.5491211649415378,0.087890625,0.04826260238743985,tariff_4,0.9055367601022547,0.1461525427375067,0.024131301193719926,0,0.42444698208381715
tariff_1,MID,tariff_18,32,подходит,0.984,0.25,1.0,0.969,1.0529100529100528,0.6307154242458026,0.09077228483606557,0.057251480140139935,tariff_8,0.7856773614509667,0.3117157867233588,0.028625740070069967,0,0.27773434448888273
tariff_1,MID,tariff_19,32,подходит,0.969,0.25,0.969,0.969,1.164021164021164,0.6735524103805417,0.0893314549180328,0.060169416782841684,tariff_8,0.8285143475857057,0.32871126793359495,0.030084708391420842,0,0.27773434448888273
tariff_1,MID,tariff_2,32,частично,0.547,0.25,0.969,0.125,0.5291005291005291,0.42876963246774713,0.05042904713114754,0.02162244400412083,tariff_4,0.7851852276284641,0.12672795030968095,0.010811222002060415,0,0.42444698208381726
tariff_1,MID,tariff_20,32,подходит,0.984,0.25,1.0,0.969,1.1058201058201058,0.6511139890718689,0.09077228483606557,0.05910310447677857,tariff_8,0.806075926277033,0.31980887301394745,0.029551552238389286,0,0.27773434448888273
tariff_1,MID,tariff_3,32,подходит,0.984,0.25,1.0,0.969,0.9470899470899471,0.5899182945936703,0.09077228483606557,0.05354823146686268,tariff_8,0.7448802317988343,0.2955296141421816,0.02677411573343134,0,0.27773434448888273
tariff_1,MID,tariff_5,32,подходит,0.984,0.25,1.0,0.969,1.0,0.6103168594197365,0.09077228483606557,0.055399855803501305,tariff_8,0.7652787966249005,0.3036227004327702,0.027699927901750653,0,0.27773434448888273
tariff_1,MID,tariff_6,32,подходит,0.984,0.25,1.0,0.969,1.0,0.6103168594197365,0.09077228483606557,0.055399855803501305,tariff_8,0.7652787966249005,0.3036227004327702,0.027699927901750653,0,0.27773434448888273
tariff_1,MID,tariff_7,32,подходит,0.984,0.25,1.0,0.969,1.0,0.6103168594197365,0.09077228483606557,0.055399855803501305,tariff_8,0.7652787966249005,0.3036227004327702,0.027699927901750653,0,0.27773434448888273
tariff_10,HIGH,tariff_14,2950,не подходит,0.492,0.806,0.33,0.653,-0.015873015873015994,-0.12495167891368897,0.04532509030286191,-0.005663446130257158,tariff_8,-0.0979912616256974,-0.04682440232346124,-0.04682440232346124,0,0.1308163657110941
tariff_10,HIGH,tariff_15,2950,не подходит,0.233,0.806,0.001,0.465,-0.6878306878306879,-0.22420127538914453,0.021474715198666297,-0.00481465853615963,tariff_13,-0.30825889629005,-0.01516114837128149,-0.01516114837128149,0,0.1531396129975403
tariff_10,HIGH,tariff_16,2950,подходит,0.844,0.806,0.783,0.905,-0.5291005291005291,-0.20075648882013927,0.07781849124756877,-0.015622567068142646,tariff_9,,,-0.015622567068142646,0,0.12800803661300364
tariff_10,HIGH,tariff_17,2950,частично,0.528,0.806,0.66,0.396,-0.42328042328042326,-0.1851266311074691,0.048685398721867196,-0.009012963849503156,tariff_4,-0.3156136742654344,-0.03601087870499733,-0.03601087870499733,0,0.18279202901008781
tariff_10,HIGH,tariff_18,2950,частично,0.718,0.806,0.783,0.653,-0.21164021164021163,-0.15386691568212876,0.06620589052514587,-0.010186896175092868,tariff_8,-0.1269064983941372,-0.06064133515258714,-0.06064133515258714,0,0.1308163657110941
tariff_10,HIGH,tariff_19,2950,частично,0.542,0.806,0.431,0.653,-0.10052910052910058,-0.1374555650838251,0.049982634065018065,-0.006870391209785103,tariff_8,-0.11049514779583353,-0.05279929219551568,-0.05279929219551568,0,0.1308163657110941
tariff_10,HIGH,tariff_2,2950,не подходит,0.175,0.806,0.33,0.019,-0.7354497354497355,-0.2312347113598461,0.01609822172825785,-0.0037224676547405067,tariff_4,-0.3617217545178114,-0.041271716940707685,-0.041271716940707685,0,0.18279202901008781
tariff_10,HIGH,tariff_20,2950,частично,0.794,0.806,0.83,0.758,-0.15873015873015872,-0.14605198682579368,0.07322346485134759,-0.010694432523807985,tariff_8,-0.11909156953780212,-0.056907028982553114,-0.056907028982553114,0,0.1308163657110941
tariff_10,HIGH,tariff_3,2950,частично,0.7,0.806,0.747,0.653,-0.31746031746031744,-0.16949677339479893,0.06454918032786885,-0.0109408777908528,tariff_8,-0.14253635610680737,-0.06810994749265521,-0.06810994749265521,0,0.1308163657110941
tariff_10,HIGH,tariff_5,2950,частично,0.673,0.806,0.693,0.653,-0.26455026455026454,-0.16168184453846385,0.06204848569046957,-0.0100321136172536,tariff_8,-0.1347214272504723,-0.06437564132262118,-0.06437564132262118,0,0.1308163657110941
tariff_10,HIGH,tariff_6,2950,частично,0.673,0.806,0.693,0.653,-0.26455026455026454,-0.16168184453846385,0.06204848569046957,-0.0100321136172536,tariff_8,-0.1347214272504723,-0.06437564132262118,-0.06437564132262118,0,0.1308163657110941
tariff_10,HIGH,tariff_7,2950,частично,0.673,0.806,0.693,0.653,-0.26455026455026454,-0.16168184453846385,0.06204848569046957,-0.0100321136172536,tariff_8,-0.1347214272504723,-0.06437564132262118,-0.06437564132262118,0,0.1308163657110941
tariff_10,LOW,tariff_14,370,частично,0.882,0.999,0.764,1.0,-0.015873015873015994,1.011091427007488,0.08134246301479409,0.08224466700593197,tariff_8,0.4470527155397711,0.13388138371305464,0.041122333502965985,0,0.8487648396316217
tariff_10,LOW,tariff_15,370,частично,0.537,0.999,0.073,1.0,-0.6878306878306879,0.8060856735199027,0.049480207916833274,0.03988528672454537,tariff_13,1.0895227889559043,0.050433495697259634,0.019942643362272684,0,0.6946932296830102
tariff_10,LOW,tariff_16,370,подходит,0.999,0.999,0.997,1.0,-0.5291005291005291,0.8545122294618519,0.09208816473410637,0.07869046295399153,tariff_9,1.4549111570403306,0.2145953497481066,0.039345231476995764,0,0.8733504206205648
tariff_10,LOW,tariff_17,370,подходит,0.988,0.999,0.981,0.995,-0.42328042328042326,0.8867966000898182,0.09108856457417033,0.0807770293714361,tariff_4,0.5888953317942198,0.11951964369419635,0.04038851468571805,0,0.700719095367649
tariff_10,LOW,tariff_18,370,подходит,0.999,0.999,0.997,1.0,-0.21164021164021163,0.9513653413457506,0.09208816473410637,0.08760948827616682,tariff_8,0.3873266298780337,0.11599487790690328,0.04380474413808341,0,0.8487648396316217
tariff_10,LOW,tariff_19,370,частично,0.928,0.999,0.856,1.0,-0.10052910052910058,0.9852639305051151,0.08559076369452219,0.08432949225259943,tariff_8,0.4212252190373982,0.12614667849958378,0.04216474612629972,0,0.8487648396316217
tariff_10,LOW,tariff_2,370,частично,0.686,0.999,0.764,0.607,-0.7354497354497355,0.7915577067373178,0.06322471011595363,0.05004600654851595,tariff_4,0.49365643844171947,0.10019037075762977,0.025023003274257976,0,0.700719095367649
tariff_10,LOW,tariff_20,370,подходит,1.0,0.999,1.0,1.0,-0.15873015873015872,0.9675075266597336,0.09221311475409837,0.0892168825813279,tariff_8,0.40346881519201677,0.12082906866532257,0.04460844129066395,0,0.8487648396316217
tariff_10,LOW,tariff_3,370,подходит,0.999,0.999,0.997,1.0,-0.31746031746031744,0.9190809707177844,0.09208816473410637,0.08463647983544173,tariff_8,0.3550422592500675,0.10632649639006472,0.042318239917720865,0,0.8487648396316217
tariff_10,LOW,tariff_5,370,подходит,0.993,0.999,0.986,1.0,-0.26455026455026454,0.9352231560317674,0.09158836465413835,0.08565555944763163,tariff_8,0.3711844445640506,0.111160687148484,0.042827779723815816,0,0.8487648396316217
tariff_10,LOW,tariff_6,370,подходит,0.993,0.999,0.986,1.0,-0.26455026455026454,0.9352231560317674,0.09158836465413835,0.08565555944763163,tariff_8,0.3711844445640506,0.111160687148484,0.042827779723815816,0,0.8487648396316217
tariff_10,LOW,tariff_7,370,подходит,0.993,0.999,0.986,1.0,-0.26455026455026454,0.9352231560317674,0.09158836465413835,0.08565555944763163,tariff_8,0.3711844445640506,0.111160687148484,0.042827779723815816,0,0.8487648396316217
tariff_10,MID,tariff_14,645,частично,0.727,0.971,0.499,0.955,-0.015873015873015994,0.2186644147592651,0.06705108654212734,0.014661686597707111,tariff_8,0.3040784498168667,0.11601395783044928,0.007330843298853556,0,0.24580219997207794
tariff_10,MID,tariff_15,645,не подходит,0.457,0.971,0.029,0.885,-0.6878306878306879,-0.040397358531775784,0.04217499046892871,-0.0017037582110475396,tariff_13,-0.11762524722351732,-0.010359386374261806,-0.010359386374261806,0,0.2430788162676382
tariff_10,MID,tariff_16,645,подходит,0.974,0.971,0.95,0.998,-0.5291005291005291,0.020798335946422886,0.08985417460922608,0.0018688173097112252,tariff_9,0.05312290326477507,0.0005069046790846977,0.00025345233954234887,0,0.23274028825841667
tariff_10,MID,tariff_17,645,частично,0.842,0.971,0.86,0.823,-0.42328042328042326,0.061595465598555305,0.07763057567670607,0.004781691453490593,tariff_4,0.034152741813239205,0.005642402080372678,0.0023908457267452967,0,0.23211261752659923
tariff_10,MID,tariff_18,645,подходит,0.953,0.971,0.95,0.955,-0.21164021164021163,0.14318972490282017,0.0878526496378193,0.01257959673362319,tariff_8,0.22860375996042176,0.08721837073262872,0.006289798366811595,0,0.24580219997207792
tariff_10,MID,tariff_19,645,частично,0.783,0.971,0.611,0.955,-0.10052910052910058,0.1860267110375592,0.0721978650400305,0.013430731377330451,tariff_8,0.2714407460951608,0.10356181205841877,0.006715365688665226,0,0.24580219997207792
tariff_10,MID,tariff_2,645,не подходит,0.306,0.971,0.499,0.113,-0.7354497354497355,-0.05875606687523538,0.028235798703774306,-0.0016590244769146476,tariff_4,-0.08619879066055149,-0.014240971878871684,-0.014240971878871684,0,0.23211261752659923
tariff_10,MID,tariff_20,645,подходит,0.981,0.971,0.98,0.983,-0.15873015873015872,0.16358828972888637,0.09049752192146399,0.014804334835834695,tariff_8,0.24900232478648796,0.0950009618401478,0.007402167417917348,0,0.24580219997207792
tariff_10,MID,tariff_3,645,подходит,0.939,0.971,0.922,0.955,-0.31746031746031744,0.10239259525068772,0.0865659550133435,0.008863712794170524,tariff_8,0.1878066303082893,0.07165318851759057,0.004431856397085262,0,0.24580219997207792
tariff_10,MID,tariff_5,645,частично,0.92,0.971,0.885,0.955,-0.26455026455026454,0.12279116007675395,0.08485036218070911,0.010418874405102002,tariff_8,0.20820519513435554,0.07943577962510964,0.005209437202551001,0,0.24580219997207792
tariff_10,MID,tariff_6,645,частично,0.92,0.971,0.885,0.955,-0.26455026455026454,0.12279116007675395,0.08485036218070911,0.010418874405102002,tariff_8,0.20820519513435554,0.07943577962510964,0.005209437202551001,0,0.24580219997207792
tariff_10,MID,tariff_7,645,частично,0.92,0.971,0.885,0.955,-0.26455026455026454,0.12279116007675395,0.08485036218070911,0.010418874405102002,tariff_8,0.20820519513435554,0.07943577962510964,0.005209437202551001,0,0.24580219997207792
tariff_11,HIGH,tariff_14,1633,не подходит,0.465,0.9,0.331,0.599,-0.3333333333333334,-0.17184125205169948,0.04285961671669361,-0.007365050199052579,tariff_8,-0.12689313617502443,-0.05426121827064579,-0.05426121827064579,0,0.1356701535282506
tariff_11,HIGH,tariff_15,1633,не подходит,0.21,0.9,0.0,0.42,-1.0052910052910051,-0.27109084852715504,0.019368706895686306,-0.00525067918722536,tariff_13,-0.40441752702055556,-0.01654335036809469,-0.01654335036809469,0,0.18482981533183077
tariff_11,HIGH,tariff_16,1633,частично,0.818,0.9,0.791,0.846,-0.8465608465608465,-0.24764606195814978,0.0754701946533083,-0.018689896501106813,tariff_9,,,-0.018689896501106813,0,0.12800803661300364
tariff_11,HIGH,tariff_17,1633,частично,0.504,0.9,0.648,0.359,-0.7407407407407407,-0.2320162042454796,0.046445368576390644,-0.010776078121876432,tariff_4,-0.26314607893989894,-0.022458871966796693,-0.022458871966796693,0,0.13173885735046562
tariff_11,HIGH,tariff_18,1633,частично,0.695,0.9,0.791,0.599,-0.5291005291005291,-0.20075648882013927,0.06406355094214611,-0.012861173548495378,tariff_8,-0.15580837294346422,-0.0666257639106528,-0.0666257639106528,0,0.1356701535282506
tariff_11,HIGH,tariff_19,1633,частично,0.511,0.9,0.424,0.599,-0.417989417989418,-0.1843451382218356,0.04715122524168532,-0.008692099134507384,tariff_8,-0.13939702234516055,-0.05960804881767584,-0.05960804881767584,0,0.1356701535282506
tariff_11,HIGH,tariff_2,1633,не подходит,0.176,0.9,0.331,0.021,-1.0529100529100528,-0.2781242844978566,0.016206469035166093,-0.004507412604642238,tariff_4,-0.309254159192276,-0.026394083447790994,-0.026394083447790994,0,0.13173885735046564
tariff_11,HIGH,tariff_20,1633,частично,0.762,0.9,0.836,0.688,-0.47619047619047616,-0.1929415599638042,0.07030332386335117,-0.013564432976835515,tariff_8,-0.14799344408712914,-0.06328399481875902,-0.06328399481875902,0,0.1356701535282506
tariff_11,HIGH,tariff_3,1633,частично,0.669,0.9,0.739,0.599,-0.6349206349206349,-0.21638634653280944,0.061663638280144165,-0.013343169401361089,tariff_8,-0.1714382306561344,-0.07330930209444038,-0.07330930209444038,0,0.1356701535282506
tariff_11,HIGH,tariff_5,1633,частично,0.641,0.9,0.682,0.599,-0.582010582010582,-0.20857141767647436,0.05906608575185971,-0.012319497241865582,tariff_8,-0.1636233017997993,-0.06996753300254659,-0.06996753300254659,0,0.1356701535282506
tariff_11,HIGH,tariff_6,1633,частично,0.641,0.9,0.682,0.599,-0.582010582010582,-0.20857141767647436,0.05906608575185971,-0.012319497241865582,tariff_8,-0.1636233017997993,-0.06996753300254659,-0.06996753300254659,0,0.1356701535282506
tariff_11,HIGH,tariff_7,1633,частично,0.641,0.9,0.682,0.599,-0.582010582010582,-0.20857141767647436,0.05906608575185971,-0.012319497241865582,tariff_8,-0.1636233017997993,-0.06996753300254659,-0.06996753300254659,0,0.1356701535282506
tariff_11,LOW,tariff_14,387,частично,0.867,1.0,0.733,1.0,-0.3333333333333334,0.9142383151235894,0.07991006965089612,0.07305684743904395,tariff_8,1.1871519803427983,0.2699387129237247,0.036528423719521974,0,0.6904664753803131
tariff_11,LOW,tariff_15,387,частично,0.536,1.0,0.075,0.997,-1.0052910052910051,0.7092325616360041,0.0494510744924828,0.03507231223795644,tariff_13,0.4875570765769906,0.03234087646969491,0.016170438234847456,0,0.6718646483011881
tariff_11,LOW,tariff_16,387,подходит,0.999,1.0,0.997,1.0,-0.8465608465608465,0.7576591175779535,0.09209366771426145,0.0697756070149046,tariff_9,1.2664591319796115,0.1013937655684385,0.0348878035074523,0,0.8131048761481249
tariff_11,LOW,tariff_17,387,подходит,0.982,1.0,0.969,0.995,-0.7407407407407407,0.7899434882059195,0.09054085619638155,0.0715221597689202,tariff_4,0.3672922474861738,0.05210387622566848,0.02605193811283424,0,0.7621654388928106
tariff_11,LOW,tariff_18,387,подходит,0.999,1.0,0.997,1.0,-0.5291005291005291,0.8545122294618519,0.09209366771426145,0.07869516531783252,tariff_8,1.127425894681061,0.25635798951302363,0.03934758265891626,0,0.6904664753803132
tariff_11,LOW,tariff_19,387,частично,0.905,1.0,0.811,1.0,-0.417989417989418,0.8884108186212165,0.08349348084600357,0.07417651166793289,tariff_8,1.1613244838404253,0.26406596766504314,0.037088255833966445,0,0.6904664753803131
tariff_11,LOW,tariff_2,387,частично,0.697,1.0,0.733,0.661,-1.0529100529100528,0.6947045948534194,0.06426250743226027,0.04464345918999322,tariff_4,0.2720533541336735,0.03859333919399559,0.019296669596997794,0,0.7621654388928107
tariff_11,LOW,tariff_20,387,подходит,1.0,1.0,1.0,1.0,-0.47619047619047616,0.870654414775835,0.09221311475409837,0.08028575546088643,tariff_8,1.143568079995044,0.26002845529969965,0.04014287773044321,0,0.6904664753803132
tariff_11,LOW,tariff_3,387,подходит,0.999,1.0,0.997,1.0,-0.6349206349206349,0.8222278588338858,0.09209366771426145,0.07572197921685656,tariff_8,1.0951415240530946,0.24901705793967172,0.03786098960842828,0,0.6904664753803131
tariff_11,LOW,tariff_5,387,подходит,0.995,1.0,0.99,1.0,-0.582010582010582,0.8383700441478689,0.0917353265947507,0.0769081498071603,tariff_8,1.1112837093670778,0.2526875237263477,0.03845407490358015,0,0.6904664753803131
tariff_11,LOW,tariff_6,387,подходит,0.995,1.0,0.99,1.0,-0.582010582010582,0.8383700441478689,0.0917353265947507,0.0769081498071603,tariff_8,1.1112837093670778,0.2526875237263477,0.03845407490358015,0,0.6904664753803131
tariff_11,LOW,tariff_7,387,подходит,0.995,1.0,0.99,1.0,-0.582010582010582,0.8383700441478689,0.0917353265947507,0.0769081498071603,tariff_8,1.1112837093670778,0.2526875237263477,0.03845407490358015,0,0.6904664753803131
tariff_11,MID,tariff_14,464,частично,0.711,0.99,0.455,0.968,-0.3333333333333334,0.09627302580286781,0.0655826031656303,0.006313835646783967,tariff_8,0.2989800803906646,0.12158481004577953,0.0031569178233919835,0,0.30694187414875834
tariff_11,MID,tariff_15,464,не подходит,0.461,0.99,0.013,0.909,-1.0052910052910051,-0.162788747488173,0.04252932447710571,-0.006923295463146137,tariff_13,-0.1586997556625193,-0.00525428403648938,-0.006923295463146137,0,0.2305208970580378
tariff_11,MID,tariff_16,464,подходит,0.957,0.99,0.918,0.996,-0.8465608465608465,-0.1015930530099744,0.08823841153193895,-0.00896440962028021,tariff_9,0.026141100948089226,0.00035321650630782135,-0.00896440962028021,0,0.2635131461875754
tariff_11,MID,tariff_17,464,частично,0.831,0.99,0.812,0.849,-0.7407407407407407,-0.06079592335784195,0.07661240460712267,-0.004657721878754607,tariff_4,0.15461886865428842,0.0255494165325335,-0.004657721878754607,0,0.3154785202575947
tariff_11,MID,tariff_18,464,подходит,0.943,0.99,0.918,0.968,-0.5291005291005291,0.020798335946422886,0.08694663298473715,0.0018083452822268964,tariff_8,0.22350539053421964,0.09089187619724574,0.0009041726411134482,0,0.30694187414875834
tariff_11,MID,tariff_19,464,частично,0.769,0.99,0.571,0.968,-0.417989417989418,0.0636353220811619,0.0709484525155455,0.004514827626986759,tariff_8,0.26634237666895866,0.10831219000317031,0.0022574138134933796,0,0.30694187414875834
tariff_11,MID,tariff_2,464,не подходит,0.281,0.99,0.455,0.108,-1.0529100529100528,-0.1811474558316326,0.025934938524590164,-0.004698048130879304,tariff_4,0.03426733618049772,0.005662377775466986,-0.004698048130879304,0,0.31547852025759465
tariff_11,MID,tariff_20,464,подходит,0.966,0.99,0.946,0.985,-0.47619047619047616,0.04119690077248908,0.08903335217637083,0.003667898175052024,tariff_8,0.24390395536028583,0.09918726372387648,0.001833949087526012,0,0.30694187414875834
tariff_11,MID,tariff_3,464,частично,0.922,0.99,0.877,0.968,-0.6349206349206349,-0.01999879370570956,0.08505864895421142,-0.0017010703733216425,tariff_8,0.1827082608820872,0.07430110114398422,-0.0017010703733216425,0,0.30694187414875834
tariff_11,MID,tariff_5,464,частично,0.907,0.99,0.847,0.968,-0.582010582010582,0.0003997711203566623,0.08366750282645563,3.344785134237638e-05,tariff_8,0.20310682570815342,0.08259648867061498,1.672392567118819e-05,0,0.30694187414875834
tariff_11,MID,tariff_6,464,частично,0.907,0.99,0.847,0.968,-0.582010582010582,0.0003997711203566623,0.08366750282645563,3.344785134237638e-05,tariff_8,0.20310682570815342,0.08259648867061498,1.672392567118819e-05,0,0.30694187414875834
tariff_11,MID,tariff_7,464,частично,0.907,0.99,0.847,0.968,-0.582010582010582,0.0003997711203566623,0.08366750282645563,3.344785134237638e-05,tariff_8,0.20310682570815342,0.08259648867061498,1.672392567118819e-05,0,0.30694187414875834
tariff_12,HIGH,tariff_14,567,не подходит,0.436,0.937,0.276,0.595,-0.8624338624338626,-0.24999054061505033,0.04015995192029195,-0.010039608091628214,tariff_8,-0.07170423313291845,-0.032850107989431825,-0.032850107989431825,0,0.21948135427213256
tariff_12,HIGH,tariff_15,567,не подходит,0.227,0.937,0.009,0.445,-1.5343915343915342,-0.34924013709050583,0.020935309621734347,-0.007311450402326689,tariff_13,-0.35150026737316775,-0.009129307102659266,-0.009129307102659266,0,0.1280279876683637
tariff_12,HIGH,tariff_16,567,частично,0.787,0.937,0.74,0.834,-1.3756613756613756,-0.32579535052150066,0.07258117071192725,-0.023646607953353216,tariff_9,-0.3152104016213376,-0.0008443636544373733,-0.023646607953353216,0,0.12844492430896265
tariff_12,HIGH,tariff_17,567,не подходит,0.494,0.937,0.592,0.396,-1.2698412698412698,-0.31016549280883043,0.04553633493599027,-0.014123799766129383,tariff_4,-0.28045996546906193,-0.012169124702415424,-0.014123799766129383,0,0.13140957268041706
tariff_12,HIGH,tariff_18,567,частично,0.668,0.937,0.74,0.595,-1.0582010582010581,-0.2789057773834901,0.06158402363436252,-0.017176139986145107,tariff_8,-0.10061946990135824,-0.04609714528250853,-0.04609714528250853,0,0.21948135427213256
tariff_12,HIGH,tariff_19,567,не подходит,0.483,0.937,0.371,0.595,-0.9470899470899471,-0.2624944267851864,0.04455881075131785,-0.011696439486396782,tariff_8,-0.08420811930305458,-0.03857855654860013,-0.03857855654860013,0,0.2194813542721325
tariff_12,HIGH,tariff_2,567,не подходит,0.16,0.937,0.276,0.044,-1.5820105820105819,-0.35627357306120744,0.014744323118809015,-0.005253012679907054,tariff_4,-0.326568045721439,-0.014169748846548572,-0.014169748846548572,0,0.13140957268041706
