current_tariff,arpu_segment,target_tariff,source,n_history,pct_hist_raw,conv_hist_raw,pct_prior,pct_sd,pct_sd_total,conv_prior,conv_sd,conv_expected,base_prior,base_sd,dprice,pct_mock_fallback,p_positive,n_customers,arpu_mean,ratio_push,ratio_sd_push,ev_contact_push,prior_equiv_pilot_n_push,ratio_sms,ratio_sd_sms,ev_contact_sms,prior_equiv_pilot_n_sms,ratio_digital_ads,ratio_sd_digital_ads,ev_contact_digital_ads,prior_equiv_pilot_n_digital_ads,ratio_call,ratio_sd_call,ev_contact_call,prior_equiv_pilot_n_call,best_channel_prior,best_ev_contact_prior
tariff_8,HIGH,tariff_10,history,283,0.02036121921279958,0.3158482142857143,-0.057928960614862655,0.030703724736800758,0.15311015221961355,0.33018858215132457,0.016329455459642685,0.37415268108510213,-0.02167427592652415,0.06602319091945652,0.26455026455026454,0.10582010582010581,0.3525859471735585,4726,7826.514594250844,-0.010837137963262074,0.03301159545972826,-84.8170184293805,593.1698504647112,-0.014088279352240697,0.04291507409764674,-114.26212395819465,350.9880771980539,-0.018423134537545526,0.05611971228153804,-166.18893132994685,205.24908320578248,-0.026009131111828978,0.07922782910334782,-363.5608442305132,102.98087681679019,push,-84.8170184293805
tariff_8,HIGH,tariff_3,unseen_target,0,,,-0.17532883447664066,0.18964886438026254,0.24179886633465264,0.09221311475409837,0.0,0.12698924056376656,-0.02226487553911893,0.047249378179461565,-0.05291005291005291,-0.021164021164021163,0.23419473777855127,4726,7826.514594250844,-0.011132437769559465,0.023624689089730783,-87.12818667304647,1158.1902218519479,-0.014472169100427305,0.03071209581665002,-117.26664267496042,685.3196579005607,-0.018925144208251088,0.04016197145254233,-170.11791734417898,400.7578622325079,-0.026717850646942716,0.05669925381535387,-369.1076480153115,201.07469129374095,push,-87.12818667304647
tariff_8,HIGH,tariff_17,unseen_target,0,,,-0.18927916745838333,0.16739861893469177,0.2247716566234323,0.09221311475409837,0.0,0.12698924056376656,-0.024036417730082096,0.04542105956403987,-0.15873015873015872,-0.06349206349206349,0.1998672911863245,4726,7826.514594250844,-0.012018208865041048,0.022710529782019935,-94.06068707899864,1253.3072926896577,-0.015623671524553365,0.029523688716625918,-126.27889320269824,741.6019483370754,-0.02043095507056978,0.03860790062943389,-181.90316803429766,433.6703434912311,-0.028843701276098515,0.05450527147684784,-385.7456489895967,217.58807164751008,push,-94.06068707899864
tariff_8,HIGH,tariff_9,no_history_for_cell,0,,,-0.203229500440126,0.11045316698496423,0.18627909731638811,0.09221311475409837,0.0,0.12698924056376656,-0.025807959921045263,0.040722651822335226,-0.26455026455026454,-0.10582010582010581,0.13763761615770997,4726,7826.514594250844,-0.012903979960522631,0.020361325911167613,-100.99318748495081,1559.1933958106786,-0.016775173948679424,0.026469723684517898,-135.2911437304361,922.5996424915256,-0.021936765932888472,0.03461425404898494,-193.68841872441635,539.5132857476397,-0.030969551905254314,0.04886718218680227,-402.3836499638819,270.6932978837983,push,-100.99318748495081
tariff_8,HIGH,tariff_16,unseen_target,0,,,-0.203229500440126,0.1472701336226976,0.21021059025949954,0.09221311475409837,0.0,0.12698924056376656,-0.025807959921045263,0.044142104822414076,-0.26455026455026454,-0.10582010582010581,0.16682450763869938,4726,7826.514594250844,-0.012903979960522631,0.022071052411207038,-100.99318748495081,1326.9849989696067,-0.016775173948679424,0.02869236813456915,-135.2911437304361,785.1982242423708,-0.021936765932888472,0.03752078909905197,-193.68841872441635,459.1643595050541,-0.030969551905254314,0.05297052578689689,-402.3836499638819,230.37934009889,push,-100.99318748495081
tariff_8,HIGH,tariff_15,unseen_target,0,,,-0.22415499991274,0.12331925301951549,0.19418454666963406,0.09221311475409837,0.0,0.12698924056376656,-0.02846527320749001,0.04335448986249718,-0.4232804232804233,-0.16931216931216933,0.12418039082723675,4726,7826.514594250844,-0.014232636603745005,0.02167724493124859,-111.39193809387905,1375.6372523593434,-0.01850242758486851,0.02818041841062317,-148.8095195220428,813.9865398575995,-0.024195482226366506,0.036851316383122605,-211.36629475959438,475.99904925928826,-0.034158327848988014,0.05202538783499661,-427.3406514253097,238.82591186794156,push,-111.39193809387905
tariff_8,HIGH,tariff_2,unseen_target,0,,,-0.23043264975452418,0.11819487198245548,0.19097127470629985,0.09221311475409837,0.0,0.12698924056376656,-0.029262467193423437,0.04339375523640088,-0.47089947089947093,-0.1883597883597884,0.11378634485184091,4726,7826.514594250844,-0.014631233596711719,0.02169687761820044,-114.51156327655754,1373.1488540749897,-0.019020603675725237,0.028205940903660572,-152.8650322595248,812.514114837272,-0.02487309711440992,0.03688469195094075,-216.6696575701478,475.1380117906539,-0.03511496063210812,0.05207250628368105,-434.82775186373806,238.39389827690803,push,-114.51156327655754
tariff_8,HIGH,tariff_1,history,49,-0.6157046376089554,0.0546875,-0.4902122852416496,0.06348214883130916,0.16288027265522514,0.05620770283628016,0.007997431631156375,0.06369167151937073,-0.031222439846371217,0.021052494030462155,-1.0,-0.4,0.0013077531228015138,4726,7826.514594250844,-0.015611219923185609,0.010526247015231078,-122.18144056287171,5833.980632994853,-0.020294585900141292,0.013684121119800401,-162.83587273173322,3452.0595461508005,-0.026539073869415532,0.01789461992589283,-229.70844895688188,2018.6784197214022,-0.03746692781564546,0.025262992836554584,-453.2354573508921,1012.8438598949399,push,-122.18144056287171
tariff_8,HIGH,tariff_4,history,204,-0.18148596560581176,0.22767857142857142,-0.20023089118129303,0.03500611688416926,0.15403060805991814,0.2021547842887172,0.013944910722248112,0.22907138109681785,-0.04586716678114544,0.04708029343124211,-0.21164021164021163,-0.08465608465608465,0.09681038597612823,4726,7826.514594250844,-0.02293358339057272,0.023540146715621053,-179.49002510478616,1166.5242378501541,-0.02981365840774454,0.03060219073030737,-237.33703263622203,690.2510283137005,-0.03898709176397362,0.04001824941655579,-327.13304267813646,403.64160479244094,-0.05504060013737453,0.056496352117490524,-590.7760602514868,202.52156907120732,push,-179.49002510478616
tariff_8,HIGH,tariff_13,history,113,-0.45619713327476635,0.12611607142857142,-0.44385707025921906,0.04606287016973755,0.15691331367437913,0.11599898425313691,0.011119055008710391,0.13144406956376525,-0.05834237961952183,0.03947380518736355,-0.4761904761904762,-0.1904761904761905,0.002337042844107018,4726,7826.514594250844,-0.029171189809760915,0.019736902593681774,-228.3087427777553,1659.411524632946,-0.0379225467526892,0.025657973371786307,-300.80136561108196,981.9003104336958,-0.04959102267659355,0.033552734409259016,-410.124862722184,574.1908389733377,-0.07001085554342619,0.047368566224836255,-707.9409826666127,288.0922785821088,push,-228.3087427777553
tariff_10,HIGH,tariff_12,history,91,-0.06670828714094874,0.1346153846153846,-0.0690445071241613,0.04793840436016407,0.15747409505248347,0.14666423009911617,0.012464668778301541,0.16619234545705056,-0.011474668579890402,0.0304043747790893,0.8465608465608465,0.3386243386243386,0.3305300766240092,2950,8200.215742682512,-0.005737334289945201,0.01520218738954465,-47.04737896544083,2797.048096912405,-0.007458534576928762,0.019762843606408047,-65.1615926550731,1655.058045510299,-0.009753468292906842,0.025843718562225906,-101.98054424124942,967.8367117343963,-0.013769602295868481,0.03648524973490716,-272.913709517058,485.5986279361815,push,-47.04737896544083
tariff_10,HIGH,tariff_1,history_sparse,17,-0.5760149289791726,0.02514792899408284,-0.44298105919164066,0.08395511436006725,0.17189665856907158,0.02363586824220594,0.005352422063808844,0.02678294753554699,-0.011864338467570748,0.008823862657601255,-1.2645502645502644,-0.5058201058201058,0.0049828149071655115,2950,8200.215742682512,-0.005932169233785374,0.004411931328800627,-48.64506753914368,33208.90909367363,-0.007711820003920986,0.005735510727440816,-67.23858780088679,19650.242067262505,-0.010084687697435134,0.007500283258961066,-104.69661481654424,11490.972004731362,-0.014237206161084898,0.010588635189121506,-276.74816209394487,5765.435606540562,push,-48.64506753914368
tariff_10,HIGH,tariff_13,history,33,-0.34880363061054087,0.04881656804733728,-0.3437363520879604,0.06946396460631288,0.16530348568262887,0.04515948426037126,0.007316419017106557,0.05117239973093538,-0.017589814011098652,0.013877856283894954,-0.7407407407407407,-0.2962962962962963,0.018789110281662857,2950,8200.215742682512,-0.008794907005549326,0.006938928141947477,-72.1201348823343,13425.402576276712,-0.011433379107214125,0.00902060658453172,-97.7561753470346,7944.025193063144,-0.014951341909433855,0.01179617784131071,-144.60422929996832,4645.468019472911,-0.021107776813318383,0.016653427540673945,-333.0883237176023,2330.7990583813735,push,-72.1201348823343
tariff_10,HIGH,tariff_14,unseen_target,0,,,-0.17044621793303075,0.19780730852966524,0.24824933294522702,0.09221311475409837,0.0,0.12698924056376656,-0.021644835772281823,0.04800802983653243,-0.015873015873015994,-0.006349206349206398,0.24616966653930566,2950,8200.215742682512,-0.010822417886140911,0.024004014918266214,-88.7461615238215,1121.8746156966854,-0.014069143251983187,0.03120521939374608,-119.37000998096796,663.8311335483346,-0.018398110406439547,0.04080682536105256,-172.86847459049653,388.19190854556604,-0.025973802926738187,0.05760963580383891,-372.9907876571716,194.76989855845238,push,-88.7461615238215
tariff_10,HIGH,tariff_11,history,134,-0.05780110432062552,0.19822485207100593,-0.08942353560612415,0.04084717520360597,0.15546218743512547,0.21963146608143025,0.01458665861336247,0.24887505603497181,-0.022255287434819446,0.04554233865949949,0.31746031746031744,0.12698412698412698,0.2825743558292588,2950,8200.215742682512,-0.011127643717409723,0.022771169329749746,-91.24907919046537,1246.6410743290614,-0.014465936832632639,0.029602520128674672,-122.62380294760496,737.6574404313974,-0.018916994319596526,0.038710987860574565,-177.1234346237911,431.3636935394677,-0.026706344921783334,0.05465080639139939,-378.99779005711684,216.43074207101765,push,-91.24907919046537
tariff_10,HIGH,tariff_19,unseen_target,0,,,-0.18160648431842488,0.1794224178774501,0.23386407171044962,0.09221311475409837,0.0,0.12698924056376656,-0.023062069525052357,0.04636235404601125,-0.10052910052910058,-0.04021164021164023,0.21871298882784102,2950,8200.215742682512,-0.011531034762526178,0.023181177023005626,-94.55697278908647,1202.9321456044302,-0.014990345191284034,0.030135530129907315,-126.92406462581243,711.7941689967041,-0.0196027590962945,0.039408000939109566,-182.74685374144698,416.23949674893777,-0.02767448343006283,0.055634824855213504,-386.9367346938076,208.842386389658,push,-94.55697278908647
tariff_10,HIGH,tariff_20,unseen_target,0,,,-0.18927916745838333,0.16739861893469177,0.2247716566234323,0.09221311475409837,0.0,0.12698924056376656,-0.024036417730082096,0.04542105956403987,-0.15873015873015872,-0.06349206349206349,0.1998672911863245,2950,8200.215742682512,-0.012018208865041048,0.022710529782019935,-98.55190553395613,1253.3072926896577,-0.015623671524553365,0.029523688716625918,-132.117477194143,741.6019483370754,-0.02043095507056978,0.03860790062943389,-189.5382394077254,433.6703434912311,-0.028843701276098515,0.05450527147684784,-396.5245732814947,217.58807164751008,push,-98.55190553395613
tariff_10,HIGH,tariff_18,unseen_target,0,,,-0.19625433394925465,0.1570161499410456,0.2171498822065278,0.09221311475409837,0.0,0.12698924056376656,-0.024922188825563678,0.044709490641855816,-0.21164021164021163,-0.08465608465608465,0.18305772770860906,2950,8200.215742682512,-0.012461094412781839,0.022354745320927908,-102.18366257474673,1293.5185003720787,-0.016199422736616394,0.02906116891720628,-136.8387613471708,765.3955623503425,-0.021183860501729126,0.038003067045577446,-195.71222637706944,447.5842561841103,-0.029906626590676413,0.05365138877022698,-405.24079017939215,224.5691840923748,push,-102.18366257474673
tariff_10,HIGH,tariff_21,no_history_for_cell,0,,,-0.19625433394925465,0.11045316698496423,0.18627909731638811,0.09221311475409837,0.0,0.12698924056376656,-0.024922188825563678,0.040225001363567374,-0.21164021164021163,-0.08465608465608465,0.14604450667004332,2950,8200.215742682512,-0.012461094412781839,0.020112500681783687,-102.18366257474673,1598.0116967599329,-0.016199422736616394,0.026146250886318795,-136.8387613471708,945.5690513372382,-0.021183860501729126,0.034191251159032265,-195.71222637706944,552.9452237923643,-0.029906626590676413,0.04827000163628085,-405.24079017939215,277.4325862430439,push,-102.18366257474673
tariff_10,HIGH,tariff_5,unseen_target,0,,,-0.203229500440126,0.1472701336226976,0.21021059025949954,0.09221311475409837,0.0,0.12698924056376656,-0.025807959921045263,0.044142104822414076,-0.26455026455026454,-0.10582010582010581,0.16682450763869938,2950,8200.215742682512,-0.012903979960522631,0.022071052411207038,-105.81541961553735,1326.9849989696067,-0.016775173948679424,0.02869236813456915,-141.56004550019858,785.1982242423708,-0.021936765932888472,0.03752078909905197,-201.88621334641348,459.1643595050541,-0.030969551905254314,0.05297052578689689,-413.95700707728963,230.37934009889,push,-105.81541961553735
tariff_10,HIGH,tariff_6,unseen_target,0,,,-0.203229500440126,0.1472701336226976,0.21021059025949954,0.09221311475409837,0.0,0.12698924056376656,-0.025807959921045263,0.044142104822414076,-0.26455026455026454,-0.10582010582010581,0.16682450763869938,2950,8200.215742682512,-0.012903979960522631,0.022071052411207038,-105.81541961553735,1326.9849989696067,-0.016775173948679424,0.02869236813456915,-141.56004550019858,785.1982242423708,-0.021936765932888472,0.03752078909905197,-201.88621334641348,459.1643595050541,-0.030969551905254314,0.05297052578689689,-413.95700707728963,230.37934009889,push,-105.81541961553735
tariff_10,HIGH,tariff_7,unseen_target,0,,,-0.203229500440126,0.1472701336226976,0.21021059025949954,0.09221311475409837,0.0,0.12698924056376656,-0.025807959921045263,0.044142104822414076,-0.26455026455026454,-0.10582010582010581,0.16682450763869938,2950,8200.215742682512,-0.012903979960522631,0.022071052411207038,-105.81541961553735,1326.9849989696067,-0.016775173948679424,0.02869236813456915,-141.56004550019858,785.1982242423708,-0.021936765932888472,0.03752078909905197,-201.88621334641348,459.1643595050541,-0.030969551905254314,0.05297052578689689,-413.95700707728963,230.37934009889,push,-105.81541961553735
tariff_10,HIGH,tariff_3,unseen_target,0,,,-0.21020466693099732,0.1382951928523079,0.2040234309241393,0.09221311475409837,0.0,0.12698924056376656,-0.026693731016526844,0.04372451538915503,-0.31746031746031744,-0.12698412698412698,0.15143537462928913,2950,8200.215742682512,-0.013346865508263422,0.021862257694577517,-109.44717665632794,1352.4526814185053,-0.01735092516074245,0.028420935002950773,-146.28132965322635,800.267858827518,-0.022689671364047818,0.03716583808078178,-208.0602003157575,467.97670637318527,-0.03203247721983221,0.05246941846698604,-422.67322397518706,234.80081274626835,push,-109.44717665632794
tariff_10,HIGH,tariff_17,unseen_target,0,,,-0.22415499991273996,0.12331925301951549,0.19418454666963406,0.09221311475409837,0.0,0.12698924056376656,-0.028465273207490007,0.04335448986249718,-0.42328042328042326,-0.1693121693121693,0.12418039082723681,2950,8200.215742682512,-0.014232636603745004,0.02167724493124859,-116.71069073790915,1375.6372523593434,-0.018502427584868506,0.02818041841062317,-155.7238979592819,813.9865398575995,-0.024195482226366506,0.036851316383122605,-220.40817425444556,475.99904925928826,-0.03415832784898801,0.05202538783499661,-440.10565777098196,238.82591186794156,push,-116.71069073790915
tariff_10,HIGH,tariff_9,no_history_for_cell,0,,,-0.23810533289448263,0.11045316698496423,0.18627909731638811,0.09221311475409837,0.0,0.12698924056376656,-0.030236815398453173,0.043368809815555874,-0.5291005291005291,-0.21164021164021163,0.10058624990997977,2950,8200.215742682512,-0.015118407699226587,0.021684404907777937,-123.97420481949035,1374.7289586457005,-0.019653930008994566,0.02818972638011132,-165.16646626533748,813.4490879560358,-0.025701293088685195,0.03686348834322249,-232.75614819313358,475.68476077705907,-0.03628417847814381,0.05204257177866705,-457.53809156677687,238.66822198710082,push,-123.97420481949035
tariff_10,HIGH,tariff_16,unseen_target,0,,,-0.23810533289448263,0.11357950845117995,0.18814968705796897,0.09221311475409837,0.0,0.12698924056376656,-0.030236815398453173,0.043615068372260306,-0.5291005291005291,-0.21164021164021163,0.10284426162962734,2950,8200.215742682512,-0.015118407699226587,0.021807534186130153,-123.97420481949035,1359.248847927804,-0.019653930008994566,0.0283497944419692,-165.16646626533748,804.2892591288783,-0.025701293088685195,0.03707280811642126,-232.75614819313358,470.32832108228513,-0.03628417847814381,0.052338082046712364,-457.53809156677687,235.9807027652438,push,-123.97420481949035
tariff_10,HIGH,tariff_15,unseen_target,0,,,-0.2590308323670966,0.11162060094860944,0.1869736841272822,0.09221311475409837,0.0,0.12698924056376656,-0.032894128684897925,0.04515722544257203,-0.6878306878306879,-0.2751322751322752,0.08296714649840448,2950,8200.215742682512,-0.016447064342448962,0.022578612721286015,-134.8694759418622,1267.9951390816734,-0.02138118364518365,0.02935219653767182,-179.33031872442083,750.2929817051321,-0.027960009382163233,0.038383641626186224,-251.27810910116568,438.75264328085575,-0.03947295442187751,0.05418867053108643,-483.68674226046926,220.13804497945716,push,-134.8694759418622
tariff_10,HIGH,tariff_2,unseen_target,0,,,-0.2653084822088808,0.11416418232619356,0.18850321091750233,0.09221311475409837,0.0,0.12698924056376656,-0.033691322670831345,0.04587292824958486,-0.7354497354497355,-0.2941798941798942,0.07964728139725952,2950,8200.215742682512,-0.016845661335415672,0.02293646412479243,-138.1380572785737,1228.7376374247667,-0.021899359736040378,0.02981740336223016,-183.57947446214587,727.0636907838857,-0.028637624270206642,0.03899198901214713,-256.8346973735753,425.16873267292976,-0.04042958720499761,0.05504751389950183,-491.5313374685769,213.32250649735533,push,-138.1380572785737
tariff_10,HIGH,tariff_4,history,77,-0.3452035415120567,0.11390532544378698,-0.3350163999354722,0.05143218897915469,0.15857260186800076,0.1055569290391983,0.01082625841725453,0.11961167085125232,-0.04007187135885321,0.030733598958095215,-0.47619047619047616,-0.19047619047619047,0.017313209376447924,2950,8200.215742682512,-0.020035935679426606,0.015366799479047608,-164.2989951778083,2737.4440347460272,-0.02604671638325459,0.01997683932276189,-217.58869373115078,1619.7893696722053,-0.03406109065502523,0.026123559114380933,-301.3082918022741,947.2124687702517,-0.04808624563062386,0.03688031874971426,-554.3175884267399,475.2507004767408,push,-164.2989951778083
tariff_10,HIGH,tariff_8,history,324,-0.1336522200628443,0.47928994082840237,-0.15077491357592762,0.02790249933315104,0.15257309549536083,0.45934394891818003,0.0175585317671489,0.520504885142243,-0.07847907907316982,0.09935147974453466,-0.26455026455026454,-0.10582010582010581,0.16152385501196187,2950,8200.215742682512,-0.03923953953658491,0.04967573987226733,-321.77268984351645,261.953019602475,-0.051011401397560385,0.06457846183394754,-422.3044967965714,155.00178674702667,-0.06670721721219436,0.08444875778285446,-569.0135727339781,90.64118325345162,-0.09417489488780378,0.11922177569344158,-932.2544556244394,45.477954792096384,push,-321.77268984351645
tariff_4,HIGH,tariff_12,history_sparse,19,0.0062754657121450105,0.0389344262295082,-0.02025585394594128,0.08095846655497575,0.17045314108849133,0.0392897162153807,0.008965337996549253,0.044521081150893246,-0.0009018125173078929,0.008836384233274744,1.3227513227513226,0.5291005291005291,0.4527029119317746,2108,7492.467633637685,-0.00045090625865394646,0.004418192116637372,-3.3784005487693562,33114.85857858235,-0.0005861781362501305,0.005743649751628584,-8.391920713400165,19594.590874900798,-0.0007665406397117091,0.007510926598283532,-27.743280932907908,11458.428573903928,-0.0010821750207694715,0.010603661079929693,-168.10816131704647,5749.107392114991,push,-3.3784005487693562
tariff_4,HIGH,tariff_11,history,32,-0.1561757017885994,0.06557377049180328,-0.11898039775194728,0.07181506416514477,0.1663051515769847,0.06287853499241214,0.01120160235385226,0.07125071465776012,-0.008477438370090799,0.014468892922641806,0.7936507936507936,0.31746031746031744,0.23717038436214383,2108,7492.467633637685,-0.004238719185045399,0.007234446461320903,-31.75846630203176,12350.98185045164,-0.005510334940559019,0.009404780399717174,-45.28600619264129,7308.273284290913,-0.00720582261457718,0.012298558984245535,-75.98939271345401,4273.69614202479,-0.010172926044108958,0.017362671507170167,-236.22031912487623,2144.2676823700767,push,-31.75846630203176
tariff_4,HIGH,tariff_14,unseen_target,0,,,-0.10766971951518879,0.3120019524833882,0.3461866813634609,0.09221311475409837,0.0,0.12698924056376656,-0.013672895912947581,0.061909939123612145,0.4603174603174602,0.18412698412698408,0.3778940944586101,2108,7492.467633637685,-0.006836447956473791,0.030954969561806073,-51.22186504292837,674.6077636100729,-0.008887382343415929,0.040241460430347896,-70.58842455580688,399.17619148525023,-0.011621961526005442,0.05262344825507032,-109.07717057297822,233.4282919065996,-0.016407475095537097,0.07429192694833457,-282.9324761030281,117.11940340452652,push,-51.22186504292837
tariff_4,HIGH,tariff_19,unseen_target,0,,,-0.11882998590058291,0.2908810263508717,0.3272793477916633,0.09221311475409837,0.0,0.12698924056376656,-0.015090129665718113,0.05899114879895553,0.3756613756613756,0.15026455026455024,0.3582709641325018,2108,7492.467633637685,-0.007545064832859057,0.029495574399477763,-56.53115405389441,743.0163685968753,-0.009808584282716774,0.038344246719321094,-77.49050027006274,439.65465597448235,-0.012826610215860394,0.0501424764791122,-118.10296189162048,257.0990894798876,-0.018108155598861735,0.07078937855874663,-295.6747697293466,128.9958973258464,push,-56.53115405389441
tariff_4,HIGH,tariff_20,unseen_target,0,,,-0.12650266904054136,0.27650580076349246,0.31457186437420015,0.09221311475409837,0.0,0.12698924056376656,-0.016064477870747853,0.05707646520697217,0.31746031746031744,0.12698412698412698,0.3437896331075176,2108,7492.467633637685,-0.008032238935373926,0.028538232603486084,-60.181290248933564,793.7028700197877,-0.010441910615986105,0.03709970238453191,-82.23567732361363,469.64666865076185,-0.013654806190135673,0.04851499542592634,-124.30819342318703,274.63767128712374,-0.01927737344489742,0.0684917582483666,-304.4350965974405,137.7956371562131,push,-60.181290248933564
